id,a1,a3,etbst,b8,b9_1,b9_2,b9_3,b9_4,b9_5,b9b,x,y
3019,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:15:00,08:15:00,08:45:00,08:00:00,NA,-1.675154,48.1159335
3080,Train,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.675154,48.1159335
3417,Marche à pied,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.675154,48.1159335
3419,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
3421,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.675154,48.1159335
3429,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:25:00,-1.675154,48.1159335
3433,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Heures fixes, variant selon le jour de semaine,08:45:00,08:45:00,08:45:00,09:00:00,08:30:00,NA,-1.675154
3435,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:30:00,-1.675154,48.1159335
3454,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,07:45:00,07:45:00,07:45:00,09:00:00,09:00:00,NA,-1.675154,48.1159335
3458,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,09:15:00,09:15:00,09:15:00,08:00:00,NA,-1.675154,48.1159335
3495,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.675154,48.1159335
3506,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.675154,48.1159335
3512,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:20:00,-1.675154,48.1159335
3523,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,NA,-1.675154,48.1159335
3537,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.675154,48.1159335
3612,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:00:00,09:30:00,09:00:00,09:30:00,09:00:00,NA,-1.675154,48.1159335
3613,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
3615,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.675154,48.1159335
3663,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,08:50:00,08:30:00,09:10:00,08:50:00,08:50:00,NA,-1.675154,48.1159335
3676,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:15:00,-1.675154,48.1159335
3687,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:15:00,-1.675154,48.1159335
3699,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:45:00,-1.675154,48.1159335
3710,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:10:00,-1.675154,48.1159335
3722,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:00:00,08:30:00,08:30:00,09:00:00,09:00:00,NA,-1.675154,48.1159335
3754,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.675154,48.1159335
3766,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
3769,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:40:00,-1.675154,48.1159335
3772,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
3780,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
3789,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,08:35:00,08:45:00,09:00:00,08:45:00,08:35:00,NA,-1.675154,48.1159335
3948,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
4044,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:35:00,-1.675154,48.1159335
4103,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:30:00,08:30:00,NA,09:00:00,08:00:00,NA,-1.675154,48.1159335
4107,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.675154,48.1159335
4122,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,07:30:00,07:30:00,07:30:00,09:30:00,07:30:00,NA,-1.675154,48.1159335
4165,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,08:30:00,08:30:00,09:00:00,08:30:00,09:00:00,NA,-1.675154,48.1159335
4177,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:15:00,09:15:00,09:15:00,09:15:00,09:15:00,NA,-1.675154,48.1159335
4178,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.675154,48.1159335
4187,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
4526,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.675154,48.1159335
4554,Train,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.675154,48.1159335
4556,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
4606,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:30:00,08:45:00,10:00:00,09:15:00,09:45:00,NA,-1.675154,48.1159335
4666,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,NA,-1.675154,48.1159335
4668,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.675154,48.1159335
4679,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),07:00:00,09:00:00,08:00:00,09:00:00,08:00:00,NA,-1.675154,48.1159335
4705,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
4723,Moto / Scooter,Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),10:00:00,10:00:00,10:00:00,10:00:00,10:00:00,NA,-1.675154,48.1159335
4727,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:55:00,-1.675154,48.1159335
4732,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
4746,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),07:45:00,08:30:00,NA,08:30:00,09:00:00,NA,-1.675154,48.1159335
4768,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),08:50:00,08:20:00,08:55:00,09:00:00,08:30:00,NA,-1.675154,48.1159335
4949,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,09:30:00,09:00:00,NA,07:50:00,09:00:00,NA,-1.675154,48.1159335
5027,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.675154,48.1159335
5197,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
5198,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.675154,48.1159335
5205,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:30:00,-1.675154,48.1159335
5206,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
5207,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:15:00,-1.675154,48.1159335
5208,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:35:00,-1.675154,48.1159335
5210,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,08:00:00,09:00:00,08:00:00,09:00:00,08:00:00,NA,-1.675154,48.1159335
5211,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,NA,-1.675154,48.1159335
5214,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires variables (variations > 15 min.),09:15:00,08:45:00,08:45:00,08:50:00,08:15:00,NA,-1.675154,48.1159335
5224,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.675154,48.1159335
5226,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.675154,48.1159335
5233,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) variant selon jour,09:00:00,09:00:00,08:00:00,08:00:00,08:00:00,NA,-1.675154,48.1159335
5255,Vélo / VAE / Vélostar,Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:20:00,-1.675154,48.1159335
5272,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Heures fixes, variant selon le jour de semaine,09:00:00,09:00:00,09:00:00,08:45:00,07:30:00,NA,-1.675154
5276,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.675154,48.1159335
5447,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:50:00,-1.675154,48.1159335
5521,Métro / Bus,Campus de Beaulieu,Université de Rennes 1,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:25:00,-1.675154,48.1159335
5552,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
5577,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:05:00,-1.675154,48.1159335
5672,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:30:00,-1.675154,48.1159335
5674,Voiture (seul(e)),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.675154,48.1159335
6140,Voiture (à plusieurs / covoiturage),Campus de Beaulieu,Université de Rennes 1,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:20:00,-1.675154,48.1159335
2801,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6250861,48.1360383
2845,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) variant selon jour,08:40:00,08:40:00,09:00:00,09:00:00,08:40:00,NA,-1.6250861,48.1360383
2851,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) variant selon jour,08:35:00,08:30:00,08:20:00,08:25:00,08:30:00,NA,-1.6250861,48.1360383
2880,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6250861,48.1360383
2936,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6250861,48.1360383
2941,Métro / Bus,Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6250861,48.1360383
2989,Voiture (seul(e)),Champs Blancs,AriadNEXT,Heures fixes, variant selon le jour de semaine,08:15:00,09:15:00,08:15:00,09:15:00,08:15:00,NA,-1.6250861
3102,Métro / Bus,Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6250861,48.1360383
3455,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6250861,48.1360383
4964,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,10:00:00,-1.6250861,48.1360383
4966,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6250861,48.1360383
4968,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6250861,48.1360383
4969,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6250861,48.1360383
4970,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6250861,48.1360383
4971,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,10:00:00,-1.6250861,48.1360383
4974,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6250861,48.1360383
4975,Vélo / VAE / Vélostar,Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) variant selon jour,09:30:00,09:15:00,09:00:00,09:15:00,09:15:00,NA,-1.6250861,48.1360383
4978,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:05:00,-1.6250861,48.1360383
4979,Vélo / VAE / Vélostar,Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6250861,48.1360383
4982,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6250861,48.1360383
5136,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6250861,48.1360383
5415,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6250861,48.1360383
5816,Voiture (seul(e)),Champs Blancs,AriadNEXT,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:50:00,-1.6250861,48.1360383
927,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:30:00,-1.6254216,48.1365786
1593,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6254216,48.1365786
1643,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires variables (variations > 15 min.),09:30:00,09:05:00,09:30:00,09:05:00,09:30:00,NA,-1.6254216,48.1365786
1737,Voiture (seul(e)),Champs Blancs,Capgemini,Heures fixes tous les jours,NA,NA,NA,NA,NA,09:00:00,-1.6254216,48.1365786
1949,Métro / Bus,Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:20:00,-1.6254216,48.1365786
3441,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6254216,48.1365786
4231,Métro / Bus,Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:00:00,-1.6254216,48.1365786
4232,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:15:00,-1.6254216,48.1365786
4234,Vélo / VAE / Vélostar,Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:45:00,-1.6254216,48.1365786
4235,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,09:10:00,-1.6254216,48.1365786
4236,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,07:30:00,-1.6254216,48.1365786
4237,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:00:00,-1.6254216,48.1365786
4240,Voiture (seul(e)),Champs Blancs,Capgemini,Heures fixes tous les jours,NA,NA,NA,NA,NA,08:50:00,-1.6254216,48.1365786
4241,Voiture (à plusieurs / covoiturage),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) variant selon jour,08:45:00,08:45:00,08:15:00,08:45:00,08:15:00,NA,-1.6254216,48.1365786
4242,Voiture (seul(e)),Champs Blancs,Capgemini,Horaires réguliers (+/- 15 min.) identiques chaque jour,NA,NA,NA,NA,NA,08:35:00,-1.6254216,48.1365786
